ID_Patch,ID_Ativo,Responsável,Data_Aplicação,Resultado
PTC004185,ATV00225,Fernanda,2025-03-03,Falha
PTC004186,ATV00011,Fernanda,2025-04-09,Falha
PTC004187,ATV00100,Lucas,2025-04-11,Sucesso
PTC004188,ATV00526,Lucas,2025-04-11,Sucesso
PTC004189,ATV00940,Fernanda,2025-04-03,Falha
PTC004190,ATV00250,João,2025-03-05,Sucesso
PTC004191,ATV00944,Lucas,2024-12-26,Falha
PTC004192,ATV00552,Marina,2025-02-14,Falha
PTC004193,ATV00075,Marina,2025-04-25,Falha
PTC004194,ATV00913,Lucas,2025-01-13,Sucesso
PTC004195,ATV00806,Carlos,2025-01-19,Sucesso
PTC004196,ATV00914,Fernanda,2025-03-20,Falha
PTC004197,ATV00649,Fernanda,2024-12-15,Falha
PTC004198,ATV00155,Lucas,2025-01-25,Falha
PTC004199,ATV00838,Fernanda,2025-04-08,Sucesso
PTC004200,ATV00442,Fernanda,2025-02-17,Sucesso
PTC004201,ATV00091,João,2025-04-10,Falha
PTC004202,ATV00888,João,2025-04-22,Falha
PTC004203,ATV00916,Carlos,2025-02-25,Falha
PTC004204,ATV00071,Carlos,2025-01-10,Falha
PTC004205,ATV00396,Lucas,2025-01-12,Sucesso
PTC004206,ATV00482,Lucas,2025-03-15,Sucesso
PTC004207,ATV00547,Marina,2025-02-11,Falha
PTC004208,ATV00904,Carlos,2024-12-19,Falha
PTC004209,ATV00674,Lucas,2025-01-25,Falha
PTC004210,ATV00094,Lucas,2024-12-04,Sucesso
PTC004211,ATV00926,João,2025-03-25,Sucesso
PTC004212,ATV00788,Carlos,2025-05-16,Falha
PTC004213,ATV00172,Carlos,2025-04-22,Sucesso
PTC004214,ATV00031,Lucas,2025-04-21,Falha
PTC004215,ATV00854,Lucas,2025-01-28,Sucesso
PTC004216,ATV00110,Marina,2025-02-12,Sucesso
PTC004217,ATV00922,Carlos,2025-03-29,Falha
PTC004218,ATV00332,Fernanda,2025-02-25,Sucesso
PTC004219,ATV00476,Marina,2025-03-23,Sucesso
PTC004220,ATV00145,Lucas,2025-04-26,Sucesso
PTC004221,ATV00058,Lucas,2025-05-06,Falha
PTC004222,ATV00252,Carlos,2025-05-08,Sucesso
PTC004223,ATV00941,João,2025-03-20,Sucesso
PTC004224,ATV00558,Carlos,2024-12-12,Falha
PTC004225,ATV00480,Lucas,2025-01-24,Sucesso
PTC004226,ATV00406,João,2025-03-22,Sucesso
PTC004227,ATV00950,Lucas,2025-02-26,Falha
PTC004228,ATV00512,Carlos,2025-01-04,Sucesso
PTC004229,ATV00649,Lucas,2025-03-31,Falha
PTC004230,ATV00043,Carlos,2025-04-27,Falha
PTC004231,ATV00192,João,2025-05-18,Sucesso
PTC004232,ATV00994,Carlos,2025-04-28,Sucesso
PTC004233,ATV00307,Lucas,2025-05-21,Falha
PTC004234,ATV00098,Marina,2025-03-11,Falha
PTC004235,ATV00527,Marina,2024-12-12,Sucesso
PTC004236,ATV00423,Fernanda,2024-12-25,Falha
PTC004237,ATV00148,Marina,2025-05-14,Sucesso
PTC004238,ATV00529,Carlos,2025-01-07,Sucesso
PTC004239,ATV00295,Marina,2025-01-20,Falha
PTC004240,ATV00234,João,2025-04-30,Falha
PTC004241,ATV00101,Fernanda,2025-03-05,Falha
PTC004242,ATV00542,João,2025-01-16,Sucesso
PTC004243,ATV00954,Lucas,2024-12-06,Sucesso
PTC004244,ATV00342,Fernanda,2025-02-07,Sucesso
PTC004245,ATV00699,Fernanda,2025-04-15,Sucesso
PTC004246,ATV00237,Marina,2025-03-08,Sucesso
PTC004247,ATV00983,Marina,2025-04-13,Sucesso
PTC004248,ATV00450,Carlos,2025-05-01,Sucesso
PTC004249,ATV00795,Lucas,2025-04-10,Falha
PTC004250,ATV00969,Marina,2025-02-24,Sucesso
PTC004251,ATV00076,Carlos,2025-04-09,Sucesso
PTC004252,ATV00991,Lucas,2025-01-07,Falha
PTC004253,ATV00988,João,2024-12-15,Falha
PTC004254,ATV00306,João,2025-05-04,Sucesso
PTC004255,ATV00485,Fernanda,2025-04-25,Falha
PTC004256,ATV00098,Fernanda,2024-12-15,Falha
PTC004257,ATV00974,Carlos,2025-03-08,Falha
PTC004258,ATV00428,Fernanda,2025-05-04,Falha
PTC004259,ATV00177,Marina,2024-11-23,Sucesso
PTC004260,ATV00357,Fernanda,2025-04-10,Falha
PTC004261,ATV00528,Lucas,2024-12-11,Sucesso
PTC004262,ATV00150,Marina,2025-01-10,Sucesso
PTC004263,ATV00077,Fernanda,2025-03-07,Falha
PTC004264,ATV00982,Marina,2024-12-03,Sucesso
PTC004265,ATV00898,Lucas,2025-02-12,Falha
PTC004266,ATV00847,Lucas,2024-11-25,Falha
PTC004267,ATV00368,Lucas,2025-01-18,Falha
PTC004268,ATV00987,Fernanda,2025-01-11,Falha
PTC004269,ATV00858,João,2025-02-20,Sucesso
PTC004270,ATV00288,Fernanda,2024-12-07,Falha
PTC004271,ATV00899,João,2024-12-28,Sucesso
PTC004272,ATV00693,Lucas,2024-12-10,Sucesso
PTC004273,ATV00139,Marina,2025-02-06,Falha
PTC004274,ATV00992,Lucas,2024-12-18,Sucesso
PTC004275,ATV00005,Carlos,2024-12-26,Sucesso
PTC004276,ATV00830,Fernanda,2025-01-18,Falha
PTC004277,ATV00057,Fernanda,2025-02-25,Falha
PTC004278,ATV00416,Lucas,2024-12-17,Sucesso
PTC004279,ATV00755,Marina,2025-04-22,Sucesso
PTC004280,ATV00934,Lucas,2025-04-22,Falha
PTC004281,ATV00233,Carlos,2024-12-02,Falha
PTC004282,ATV00343,Lucas,2025-01-02,Sucesso
PTC004283,ATV00877,Carlos,2025-02-09,Sucesso
PTC004284,ATV00735,Fernanda,2024-12-20,Sucesso
PTC004285,ATV00756,Fernanda,2025-04-01,Falha
PTC004286,ATV00581,Marina,2025-02-03,Sucesso
PTC004287,ATV00130,Fernanda,2025-02-23,Sucesso
PTC004288,ATV00020,Carlos,2024-12-12,Falha
PTC004289,ATV00492,Marina,2025-03-19,Sucesso
PTC004290,ATV00878,Fernanda,2025-01-18,Sucesso
PTC004291,ATV00612,Fernanda,2024-12-18,Sucesso
PTC004292,ATV00785,Marina,2025-04-05,Sucesso
PTC004293,ATV00954,Fernanda,2024-12-13,Sucesso
PTC004294,ATV00181,Fernanda,2025-02-17,Falha
PTC004295,ATV00596,Marina,2025-01-03,Sucesso
PTC004296,ATV00869,Lucas,2024-12-29,Sucesso
PTC004297,ATV00093,Lucas,2025-04-25,Sucesso
PTC004298,ATV00752,Fernanda,2024-12-08,Sucesso
PTC004299,ATV00955,Fernanda,2025-02-15,Falha
PTC004300,ATV00735,Marina,2025-05-01,Falha
PTC004301,ATV00046,Marina,2025-01-20,Falha
PTC004302,ATV00776,Marina,2025-05-16,Sucesso
PTC004303,ATV00550,Lucas,2024-12-03,Falha
PTC004304,ATV00643,Lucas,2025-05-14,Sucesso
PTC004305,ATV00760,Marina,2025-03-13,Falha
PTC004306,ATV00153,Carlos,2025-05-03,Falha
PTC004307,ATV00612,Marina,2024-12-14,Falha
PTC004308,ATV00297,João,2024-11-26,Falha
PTC004309,ATV00669,Fernanda,2025-04-11,Falha
PTC004310,ATV00025,João,2025-03-11,Falha
PTC004311,ATV00268,Fernanda,2025-03-20,Sucesso
PTC004312,ATV00451,João,2025-05-13,Sucesso
PTC004313,ATV00465,Marina,2025-03-24,Sucesso
PTC004314,ATV00380,Marina,2025-05-11,Falha
PTC004315,ATV00156,Marina,2024-12-12,Sucesso
PTC004316,ATV00662,Carlos,2025-03-13,Falha
PTC004317,ATV00453,Carlos,2025-04-07,Sucesso
PTC004318,ATV00568,Lucas,2024-12-11,Sucesso
PTC004319,ATV00847,Marina,2024-12-10,Sucesso
PTC004320,ATV00772,Carlos,2025-02-16,Falha
PTC004321,ATV00262,Lucas,2025-03-15,Sucesso
PTC004322,ATV00676,Marina,2024-12-20,Sucesso
PTC004323,ATV00297,Carlos,2025-04-11,Falha
PTC004324,ATV00979,João,2024-12-04,Falha
PTC004325,ATV00757,Carlos,2025-02-04,Sucesso
PTC004326,ATV00471,João,2025-05-16,Falha
PTC004327,ATV00870,Lucas,2025-02-11,Falha
PTC004328,ATV00838,Marina,2024-12-09,Sucesso
PTC004329,ATV00798,Lucas,2024-12-24,Falha
PTC004330,ATV00606,Lucas,2024-12-01,Sucesso
PTC004331,ATV00723,Carlos,2025-04-13,Sucesso
PTC004332,ATV00230,Fernanda,2025-02-20,Sucesso
PTC004333,ATV00546,Fernanda,2025-05-09,Sucesso
PTC004334,ATV00781,Carlos,2025-04-14,Sucesso
PTC004335,ATV00148,João,2024-11-27,Falha
PTC004336,ATV00201,João,2025-04-12,Sucesso
PTC004337,ATV00633,Carlos,2025-01-02,Falha
PTC004338,ATV00234,Marina,2024-12-02,Sucesso
PTC004339,ATV00860,João,2024-11-26,Falha
PTC004340,ATV00126,Lucas,2025-01-12,Sucesso
PTC004341,ATV00536,João,2025-02-20,Falha
PTC004342,ATV00938,Marina,2024-11-30,Falha
PTC004343,ATV00789,Carlos,2025-01-29,Sucesso
PTC004344,ATV00549,Lucas,2024-12-20,Sucesso
PTC004345,ATV00180,Carlos,2025-03-20,Sucesso
PTC004346,ATV00223,Lucas,2025-05-04,Sucesso
PTC004347,ATV00781,Marina,2024-12-13,Falha
PTC004348,ATV00285,Marina,2025-01-08,Sucesso
PTC004349,ATV00143,Marina,2025-01-13,Sucesso
PTC004350,ATV00210,Carlos,2025-01-17,Falha
PTC004351,ATV00718,Lucas,2025-03-12,Sucesso
PTC004352,ATV00744,Fernanda,2025-01-03,Sucesso
PTC004353,ATV00339,Carlos,2025-05-09,Falha
PTC004354,ATV00882,Marina,2024-12-25,Falha
PTC004355,ATV00144,Lucas,2025-02-20,Falha
PTC004356,ATV00999,Carlos,2024-12-09,Sucesso
PTC004357,ATV00342,Fernanda,2024-12-29,Sucesso
PTC004358,ATV00244,Marina,2025-01-27,Sucesso
PTC004359,ATV00767,Lucas,2024-12-01,Sucesso
PTC004360,ATV00127,João,2025-05-19,Sucesso
PTC004361,ATV00508,Carlos,2025-02-09,Sucesso
PTC004362,ATV00253,Marina,2025-02-17,Falha
PTC004363,ATV00097,Marina,2025-03-31,Sucesso
PTC004364,ATV00789,Fernanda,2025-01-03,Falha
PTC004365,ATV00393,Marina,2025-05-06,Sucesso
PTC004366,ATV00917,Marina,2025-05-04,Falha
PTC004367,ATV00198,Lucas,2025-02-19,Sucesso
PTC004368,ATV00517,Marina,2025-03-04,Sucesso
PTC004369,ATV00094,Carlos,2025-02-22,Sucesso
PTC004370,ATV00616,Carlos,2025-04-17,Falha
PTC004371,ATV00275,Carlos,2025-01-31,Falha
PTC004372,ATV00438,Fernanda,2024-12-22,Falha
PTC004373,ATV00723,Marina,2025-01-20,Sucesso
PTC004374,ATV00598,João,2025-03-01,Falha
PTC004375,ATV00272,João,2025-02-04,Falha
PTC004376,ATV00621,Fernanda,2025-02-08,Falha
PTC004377,ATV00224,Marina,2024-12-23,Sucesso
PTC004378,ATV00731,Marina,2025-01-03,Falha
PTC004379,ATV00328,João,2025-03-29,Falha
PTC004380,ATV00997,João,2025-02-04,Sucesso
PTC004381,ATV00978,Fernanda,2025-02-11,Sucesso
PTC004382,ATV00307,Fernanda,2025-04-28,Falha
PTC004383,ATV00308,Lucas,2025-01-22,Sucesso
PTC004384,ATV00958,Marina,2025-04-23,Falha
PTC004385,ATV00705,Fernanda,2025-05-12,Falha
PTC004386,ATV00157,Lucas,2025-05-17,Sucesso
PTC004387,ATV00042,Carlos,2025-03-01,Falha
PTC004388,ATV00668,João,2025-04-04,Falha
PTC004389,ATV00991,Marina,2025-02-01,Falha
PTC004390,ATV00940,Carlos,2025-05-18,Falha
PTC004391,ATV00855,Carlos,2025-02-05,Sucesso
PTC004392,ATV00374,João,2025-02-08,Sucesso
PTC004393,ATV00206,Fernanda,2025-03-03,Sucesso
PTC004394,ATV00458,Marina,2025-01-30,Falha
PTC004395,ATV00493,Fernanda,2025-04-21,Falha
PTC004396,ATV00504,Marina,2025-03-12,Sucesso
PTC004397,ATV00080,Carlos,2025-01-18,Sucesso
PTC004398,ATV00688,Carlos,2025-04-28,Sucesso
PTC004399,ATV00876,Fernanda,2024-12-16,Falha
PTC004400,ATV00675,Marina,2025-04-10,Sucesso
PTC004401,ATV00420,Carlos,2024-12-22,Sucesso
PTC004402,ATV00625,Carlos,2025-02-26,Sucesso
PTC004403,ATV00474,Lucas,2025-05-19,Sucesso
PTC004404,ATV00468,Marina,2025-01-18,Falha
PTC004405,ATV00377,Marina,2024-12-03,Falha
PTC004406,ATV00082,João,2025-05-04,Sucesso
PTC004407,ATV00526,Marina,2025-03-13,Sucesso
PTC004408,ATV00510,Fernanda,2025-04-25,Falha
PTC004409,ATV00516,Carlos,2025-03-13,Sucesso
PTC004410,ATV00336,Carlos,2025-01-11,Falha
PTC004411,ATV00202,Fernanda,2025-01-09,Falha
PTC004412,ATV00764,João,2025-04-18,Sucesso
PTC004413,ATV00387,João,2025-01-15,Sucesso
PTC004414,ATV00743,Fernanda,2025-04-14,Sucesso
PTC004415,ATV00919,Fernanda,2025-04-16,Falha
PTC004416,ATV00692,Lucas,2025-01-31,Sucesso
PTC004417,ATV00358,Fernanda,2025-01-15,Falha
PTC004418,ATV00592,Fernanda,2025-01-03,Sucesso
PTC004419,ATV00903,Carlos,2025-04-20,Falha
PTC004420,ATV00006,Lucas,2025-01-16,Falha
PTC004421,ATV00753,Lucas,2025-03-03,Sucesso
PTC004422,ATV00981,Marina,2025-04-17,Sucesso
PTC004423,ATV00174,Lucas,2025-05-02,Sucesso
PTC004424,ATV00748,Lucas,2025-02-17,Falha
PTC004425,ATV00554,João,2025-01-01,Falha
PTC004426,ATV00340,Carlos,2024-12-12,Sucesso
PTC004427,ATV00053,Fernanda,2025-01-14,Falha
PTC004428,ATV00097,João,2025-01-25,Sucesso
PTC004429,ATV00912,Fernanda,2025-04-17,Sucesso
PTC004430,ATV00583,Fernanda,2025-04-05,Falha
PTC004431,ATV00625,Lucas,2025-03-29,Sucesso
PTC004432,ATV00617,Lucas,2025-01-31,Falha
PTC004433,ATV00874,Fernanda,2025-03-24,Falha
PTC004434,ATV00750,Marina,2025-04-17,Sucesso
PTC004435,ATV00275,João,2024-12-18,Falha
PTC004436,ATV00468,Marina,2025-04-13,Falha
PTC004437,ATV00983,Lucas,2025-02-10,Falha
PTC004438,ATV00822,Lucas,2025-04-28,Sucesso
PTC004439,ATV00708,Carlos,2025-01-25,Sucesso
PTC004440,ATV00164,João,2025-01-10,Sucesso
PTC004441,ATV00174,Carlos,2025-03-19,Sucesso
PTC004442,ATV00917,João,2025-04-24,Sucesso
PTC004443,ATV00447,Carlos,2024-12-01,Falha
PTC004444,ATV00468,Fernanda,2025-01-09,Sucesso
PTC004445,ATV00303,Fernanda,2025-05-10,Falha
PTC004446,ATV00064,Carlos,2025-04-07,Sucesso
PTC004447,ATV00634,Lucas,2025-03-04,Sucesso
PTC004448,ATV00821,João,2024-11-29,Sucesso
PTC004449,ATV00432,Lucas,2025-03-14,Falha
PTC004450,ATV00797,Fernanda,2025-01-07,Falha
PTC004451,ATV00320,Lucas,2025-05-02,Sucesso
PTC004452,ATV00233,Fernanda,2025-01-22,Falha
PTC004453,ATV00723,João,2024-11-30,Sucesso
PTC004454,ATV00374,Carlos,2025-01-27,Sucesso
PTC004455,ATV00753,João,2025-02-10,Sucesso
PTC004456,ATV00744,Carlos,2025-04-11,Sucesso
PTC004457,ATV00277,Carlos,2025-04-16,Sucesso
PTC004458,ATV00045,Lucas,2025-05-09,Sucesso
PTC004459,ATV00211,Carlos,2025-03-16,Sucesso
PTC004460,ATV00528,João,2025-03-17,Sucesso
PTC004461,ATV00406,Marina,2024-12-13,Sucesso
PTC004462,ATV00186,Fernanda,2025-02-13,Sucesso
PTC004463,ATV00747,Carlos,2025-04-21,Falha
PTC004464,ATV00279,Lucas,2025-04-30,Sucesso
PTC004465,ATV00546,Carlos,2025-05-07,Falha
PTC004466,ATV00289,Fernanda,2025-03-18,Sucesso
PTC004467,ATV00413,Lucas,2025-03-04,Sucesso
PTC004468,ATV00387,Fernanda,2025-01-10,Sucesso
PTC004469,ATV00385,João,2025-04-26,Falha
PTC004470,ATV00115,Lucas,2025-01-06,Falha
PTC004471,ATV00949,Lucas,2025-02-13,Sucesso
PTC004472,ATV00146,Carlos,2024-12-16,Falha
PTC004473,ATV00881,Carlos,2025-05-16,Sucesso
PTC004474,ATV00820,Marina,2025-01-07,Falha
PTC004475,ATV00412,Fernanda,2024-12-20,Falha
PTC004476,ATV00264,Carlos,2024-11-26,Falha
PTC004477,ATV00583,Fernanda,2025-01-25,Falha
PTC004478,ATV00237,Marina,2025-02-11,Sucesso
PTC004479,ATV00485,Lucas,2025-03-10,Sucesso
PTC004480,ATV00358,Carlos,2025-05-02,Falha
PTC004481,ATV00191,Marina,2025-02-08,Sucesso
PTC004482,ATV00587,Lucas,2024-12-31,Sucesso
PTC004483,ATV00080,Carlos,2025-01-18,Falha
PTC004484,ATV00335,Fernanda,2025-05-08,Falha
PTC004485,ATV00888,João,2024-12-26,Sucesso
PTC004486,ATV00432,Marina,2025-05-22,Sucesso
PTC004487,ATV00521,Marina,2025-05-18,Sucesso
PTC004488,ATV00903,Lucas,2025-05-09,Sucesso
PTC004489,ATV00614,Fernanda,2025-01-15,Falha
PTC004490,ATV00970,Fernanda,2025-04-11,Falha
PTC004491,ATV00454,Fernanda,2025-04-28,Sucesso
PTC004492,ATV00524,João,2024-12-24,Sucesso
PTC004493,ATV00034,Carlos,2025-04-20,Falha
PTC004494,ATV00587,Marina,2025-02-23,Sucesso
PTC004495,ATV00798,João,2025-03-04,Falha
PTC004496,ATV00225,Carlos,2025-02-09,Falha
PTC004497,ATV00219,João,2025-04-29,Sucesso
PTC004498,ATV00632,Lucas,2025-01-06,Falha
PTC004499,ATV00732,João,2025-03-13,Falha
PTC004500,ATV00307,João,2025-04-25,Falha
PTC004501,ATV00537,Lucas,2024-12-15,Sucesso
PTC004502,ATV00676,Fernanda,2025-02-15,Sucesso
PTC004503,ATV00426,Lucas,2025-02-21,Sucesso
PTC004504,ATV00474,Lucas,2025-04-05,Falha
PTC004505,ATV00121,Fernanda,2025-04-06,Sucesso
PTC004506,ATV00305,Carlos,2025-01-22,Sucesso
PTC004507,ATV00479,Carlos,2025-05-15,Falha
PTC004508,ATV00647,João,2024-12-14,Falha
PTC004509,ATV00301,Carlos,2025-04-11,Falha
PTC004510,ATV00710,Fernanda,2024-12-25,Falha
PTC004511,ATV00608,Lucas,2025-05-19,Falha
PTC004512,ATV00552,Lucas,2025-05-08,Falha
PTC004513,ATV00145,Marina,2024-11-28,Sucesso
PTC004514,ATV00832,Lucas,2025-02-16,Falha
PTC004515,ATV00871,Lucas,2024-11-29,Falha
PTC004516,ATV00002,Lucas,2024-11-28,Sucesso
PTC004517,ATV00264,Lucas,2025-03-22,Falha
PTC004518,ATV00893,Marina,2025-04-28,Falha
PTC004519,ATV00098,Lucas,2025-04-21,Sucesso
PTC004520,ATV00833,Marina,2024-11-30,Falha
PTC004521,ATV00297,Marina,2025-01-02,Sucesso
PTC004522,ATV00842,Carlos,2024-12-18,Falha
PTC004523,ATV00460,João,2025-05-03,Falha
PTC004524,ATV00649,Carlos,2025-05-07,Falha
PTC004525,ATV00359,João,2025-03-05,Sucesso
PTC004526,ATV00202,Lucas,2024-12-28,Sucesso
PTC004527,ATV00293,João,2025-01-02,Falha
PTC004528,ATV00682,João,2025-05-12,Sucesso
PTC004529,ATV00520,João,2025-05-12,Sucesso
PTC004530,ATV00078,Marina,2025-03-29,Sucesso
PTC004531,ATV00638,Lucas,2025-02-15,Falha
PTC004532,ATV00826,Carlos,2025-03-01,Sucesso
PTC004533,ATV00563,João,2025-01-23,Falha
PTC004534,ATV00086,Marina,2024-11-29,Sucesso
PTC004535,ATV00110,Marina,2025-01-26,Falha
PTC004536,ATV00307,Fernanda,2025-02-28,Sucesso
PTC004537,ATV00427,Carlos,2025-03-13,Sucesso
PTC004538,ATV00762,Carlos,2025-04-06,Falha
PTC004539,ATV00432,Marina,2025-02-16,Falha
PTC004540,ATV00446,Carlos,2025-01-29,Falha
PTC004541,ATV00214,Marina,2025-02-11,Sucesso
PTC004542,ATV00136,Carlos,2025-01-07,Sucesso
PTC004543,ATV00329,Marina,2025-04-02,Falha
PTC004544,ATV00438,Marina,2025-05-12,Sucesso
PTC004545,ATV00886,Carlos,2024-12-14,Falha
PTC004546,ATV00627,João,2025-03-22,Sucesso
PTC004547,ATV00149,Fernanda,2024-11-27,Falha
PTC004548,ATV00547,Carlos,2025-04-18,Falha
PTC004549,ATV00760,Marina,2025-03-27,Sucesso
PTC004550,ATV00932,Marina,2025-04-02,Sucesso
PTC004551,ATV00242,Fernanda,2025-03-12,Falha
PTC004552,ATV00287,Lucas,2025-03-13,Falha
PTC004553,ATV00394,Lucas,2025-05-19,Sucesso
PTC004554,ATV00254,João,2025-04-13,Sucesso
PTC004555,ATV00305,Carlos,2025-03-18,Sucesso
PTC004556,ATV00469,Fernanda,2024-12-21,Sucesso
PTC004557,ATV00701,Carlos,2025-03-05,Falha
PTC004558,ATV00951,Carlos,2025-05-21,Sucesso
PTC004559,ATV00318,Marina,2025-05-07,Falha
PTC004560,ATV00865,Marina,2025-01-15,Sucesso
PTC004561,ATV00206,Carlos,2025-01-22,Falha
PTC004562,ATV00110,Lucas,2025-03-11,Sucesso
PTC004563,ATV00299,Fernanda,2024-11-26,Falha
PTC004564,ATV00371,Marina,2025-02-25,Falha
PTC004565,ATV00297,Carlos,2025-02-16,Sucesso
PTC004566,ATV00909,Carlos,2025-01-30,Falha
PTC004567,ATV00976,Lucas,2025-01-31,Falha
PTC004568,ATV00922,João,2025-04-17,Sucesso
PTC004569,ATV00465,Fernanda,2025-02-10,Sucesso
PTC004570,ATV00619,Fernanda,2025-04-21,Falha
PTC004571,ATV00009,Lucas,2025-02-11,Falha
PTC004572,ATV00329,Fernanda,2024-12-20,Falha
PTC004573,ATV00651,João,2024-12-10,Sucesso
PTC004574,ATV00628,Lucas,2025-01-28,Falha
PTC004575,ATV00311,Marina,2025-01-14,Falha
PTC004576,ATV00605,Lucas,2025-03-28,Sucesso
PTC004577,ATV00921,João,2025-04-03,Falha
PTC004578,ATV00039,Fernanda,2024-12-20,Falha
PTC004579,ATV00481,Lucas,2025-02-19,Sucesso
PTC004580,ATV00794,Carlos,2025-04-03,Sucesso
PTC004581,ATV00677,João,2025-03-26,Falha
PTC004582,ATV00901,Fernanda,2024-11-24,Falha
PTC004583,ATV00307,Fernanda,2024-12-25,Falha
PTC004584,ATV00947,Fernanda,2025-03-15,Sucesso
PTC004585,ATV00333,Lucas,2024-12-14,Sucesso
PTC004586,ATV00926,Fernanda,2024-12-28,Falha
PTC004587,ATV00974,Lucas,2025-02-18,Falha
PTC004588,ATV00083,João,2025-04-17,Sucesso
PTC004589,ATV00556,Lucas,2025-01-29,Sucesso
PTC004590,ATV00453,Fernanda,2025-01-28,Falha
PTC004591,ATV00747,Lucas,2024-12-16,Sucesso
PTC004592,ATV00421,Carlos,2025-02-27,Sucesso
PTC004593,ATV00264,Fernanda,2025-02-27,Falha
PTC004594,ATV00530,Fernanda,2025-05-15,Falha
PTC004595,ATV00672,Lucas,2025-04-15,Sucesso
PTC004596,ATV00523,João,2024-12-06,Falha
PTC004597,ATV00069,João,2025-03-10,Sucesso
PTC004598,ATV00869,João,2024-12-18,Falha
PTC004599,ATV00673,Marina,2025-01-16,Sucesso
PTC004600,ATV00679,Carlos,2025-03-27,Sucesso
PTC004601,ATV00139,Marina,2025-02-12,Falha
PTC004602,ATV00117,Fernanda,2025-02-03,Sucesso
PTC004603,ATV00128,Carlos,2025-03-13,Sucesso
PTC004604,ATV00266,Lucas,2025-04-24,Falha
PTC004605,ATV00804,Lucas,2024-11-26,Falha
PTC004606,ATV00673,Carlos,2024-12-29,Falha
PTC004607,ATV00577,João,2024-12-12,Falha
PTC004608,ATV00256,Lucas,2025-01-25,Falha
PTC004609,ATV00372,Fernanda,2025-02-09,Sucesso
PTC004610,ATV00936,Marina,2025-05-13,Sucesso
PTC004611,ATV00210,João,2024-12-17,Sucesso
PTC004612,ATV00960,João,2024-12-30,Sucesso
PTC004613,ATV00689,Carlos,2025-03-06,Sucesso
PTC004614,ATV00305,Carlos,2025-02-04,Sucesso
PTC004615,ATV00563,Carlos,2025-04-29,Falha
PTC004616,ATV00466,Lucas,2025-02-11,Falha
PTC004617,ATV00441,João,2024-11-23,Falha
PTC004618,ATV00733,Lucas,2024-12-14,Sucesso
PTC004619,ATV00109,João,2025-03-27,Sucesso
PTC004620,ATV00695,Fernanda,2025-03-01,Sucesso
PTC004621,ATV00542,João,2025-04-07,Sucesso
PTC004622,ATV00494,Lucas,2025-03-15,Sucesso
PTC004623,ATV00536,Carlos,2025-04-05,Sucesso
PTC004624,ATV00410,Marina,2025-04-15,Falha
PTC004625,ATV00394,João,2024-12-02,Falha
PTC004626,ATV00366,João,2024-11-30,Falha
PTC004627,ATV00403,Carlos,2025-05-11,Falha
PTC004628,ATV00892,Fernanda,2025-03-29,Sucesso
PTC004629,ATV00525,Marina,2025-04-30,Sucesso
PTC004630,ATV00736,Carlos,2025-05-16,Falha
PTC004631,ATV00001,Lucas,2024-12-29,Sucesso
PTC004632,ATV00793,Lucas,2025-04-19,Sucesso
PTC004633,ATV00406,Marina,2025-03-13,Sucesso
PTC004634,ATV00412,Marina,2025-04-19,Sucesso
PTC004635,ATV00245,Fernanda,2025-01-29,Sucesso
PTC004636,ATV00671,Marina,2025-05-05,Falha
PTC004637,ATV00402,João,2025-02-10,Sucesso
PTC004638,ATV00932,Lucas,2025-04-10,Sucesso
PTC004639,ATV00503,Lucas,2025-01-08,Sucesso
PTC004640,ATV00720,Carlos,2025-04-26,Falha
PTC004641,ATV00364,Fernanda,2025-01-19,Sucesso
PTC004642,ATV00168,João,2024-12-28,Sucesso
PTC004643,ATV00371,Marina,2025-05-22,Sucesso
PTC004644,ATV00120,Fernanda,2025-01-12,Falha
PTC004645,ATV00748,Marina,2025-04-30,Falha
PTC004646,ATV00474,Carlos,2025-01-26,Falha
PTC004647,ATV00454,João,2025-02-02,Falha
PTC004648,ATV00487,Lucas,2024-12-13,Sucesso
PTC004649,ATV00151,João,2025-04-13,Sucesso
PTC004650,ATV00771,Marina,2025-03-13,Falha
PTC004651,ATV00448,Marina,2025-01-13,Sucesso
PTC004652,ATV00092,Carlos,2025-01-02,Falha
PTC004653,ATV00697,João,2025-02-12,Sucesso
PTC004654,ATV00385,João,2024-12-05,Sucesso
PTC004655,ATV00051,Carlos,2025-04-15,Sucesso
PTC004656,ATV00905,Carlos,2025-03-13,Sucesso
PTC004657,ATV00101,Marina,2024-12-24,Falha
PTC004658,ATV00923,Fernanda,2025-01-08,Falha
PTC004659,ATV00445,Fernanda,2025-03-22,Falha
PTC004660,ATV00680,Carlos,2025-03-06,Sucesso
PTC004661,ATV00068,Fernanda,2025-02-16,Falha
PTC004662,ATV00897,Fernanda,2025-05-12,Falha
PTC004663,ATV00989,Fernanda,2025-04-14,Falha
PTC004664,ATV00951,Lucas,2025-03-28,Sucesso
PTC004665,ATV00734,Carlos,2025-03-20,Falha
PTC004666,ATV00641,Carlos,2025-03-30,Sucesso
PTC004667,ATV00750,Fernanda,2025-03-07,Falha
PTC004668,ATV00968,Carlos,2025-04-08,Sucesso
PTC004669,ATV00984,Carlos,2025-04-28,Sucesso
PTC004670,ATV00965,Carlos,2025-05-21,Falha
PTC004671,ATV00978,Lucas,2025-02-23,Sucesso
PTC004672,ATV00703,João,2024-12-20,Falha
